COD_SS|STATUS|STATUS_REASON|DATA_STATUS|ARMARIO|STREETNAME|STATEORPROVINCE|POSTCODE|CNL|NEIGHBORDHOOD|CATEGORIZES_TYPE|SPECIFICATION_TYPE|SPECIFICATION_PRODUCT|DETAIL|DATA_ABERTURA|DATA_VENCIMENTO|TIME_SLOT|PHYSICALRESOURCESUMMARY|TELEPHONENUMERIC|DESIGNATOR|CITY|CLUSTER_|FABRICA|REGIONAL|CUSTOMER_DOCUMENTNUMERIC|CUSTOMER_NAME|EXECUTEDBYLOGIN|EXECUTEDBYNAME|NOTDONEREASON|PRIORITY|SCHEDULEPROFILE|CUSTOMER_SEGMENT|DATA_AGENDADA|REDESPACHO|CONTEXTO_SIEBEL|TOTAL_REPETIDO_30D_PL|TECNICO_CHECKLIST|SERVICE_TECHNOLOGY|VELOCIDADEADSL|REPETIDO_PRODUTO_30D|REGISTRADO_CHECKLIST|CUSTOMER_RANK|SEGMENTACAO|DESIGNADOR_TV|REDE|MICROAREA|TELEPHONIC_AREA|CENTRAL_OFFICE|PHYSICAL_LINK_MEDIA_TYPE|FLAG_RECENTE|EXECUTOR_BA|TEC_ANTERIOR|PRIMEIRO_AGENDAMENTO|CABO_PRIMARIO|PAR_PRIMARIO|CABO_SECUNDARIO|PAR_SECUNDARIO|LATERAL_PRIMARIO|LATERAL|NUMERO_CAIXA|NOME_MSAN|NP|DATA_CARGA|DATA_LAST_UPDATE_PLWO|ID_FIBRA|OLT|OLT_PORTA|OLT_SLOT|SPLITTER_FIBRA_L2|ORIGEM_CONTATO|ABERTURA_TIPO2_SIEBEL|LATITUDE|LONGITUDE|CLIENTE_GOAS|MARCACAO_VIA_CHAT|PLATFORM|IND_CRITICOS|IND_DISPONIBILIDADE_FIBRA|SAS_BUSINESSID|SAS_STATUSREASON|SASEVEN_CODE|SASEVEN_VIVO1_ID|SASEVEN_DATA_INICIO|SASEVEN_FLAG_ATIVO|SASEVEN_DATA_PREVISAO|SASEVEN_DATA_FECHAMENTO|SASEVEN_LEVEL|SASEVEN_CREATOR|SASCAUSA_NOME|XA_FAULT_REASON|XA_OPERATOR_ID|XA_API_CANCEL_REASON|NOM_SISTEMA_ORIGEM|FLAG_ICMCOE|DESIGNADOR_ACESSO|FLAG_CASAINTELIGENTE|PARENT1|PARENT2|PARENT3|PARENT4|AURA_CASO|AURA_DAT_ENVIO|AURA_DAT_CONF|AURA_RETORNO|IFI|IFI_GERADOR|IRR|IRR_GERADOR|FL_COBERTURA|FL_DISPONIBILIDADE|FL_22K|FLAG_ANATEL|ID_MASSIVA|ID_ORIGEM_MASSIVA|STATUS_MASSIVA|STATUS_CERT_CE|STATUS_CERTIFICACAO_QUALIDADE|V_SEM_TESTE|STATUS_AURA|RESPOSTA_AURA|V_PRAZO_ENCERRAMENTO_CO|V_PRAZO_CERTIFICACAO_GERAL|AGING_ENVIO_COE_ENCERRAR|AGING_FIM_DESASSOCIACAO|STATUS_CIRE|RESULTADO_TESTE_AUTH_TI|RESULTADO_TESTE_SYNC_TI|DATA_PROCESSAMENTO_REPARO|DATA_ENCOUCANC_MASSIVA|DATA_ENVIO_AURA|DATA_RESPOSTA_AURA|DATA_STATUS_CIRE|DATA_DISPARO_TESTE_TI|DATA_COLETA_TESTE_TI|DATA_ENVIO_COE_ENCERRAR|DATA_DESASSOCIACAO|FLAG_FOI_DESASSOCIADO|IND_PASSAGEM_OUVIDORIA
196307620|AGENDADA||20/07/2026 09:20:38|PBPOS_G1I01|RUA FRANCISCO DE ASSIS CABRAL 15|PB|58704710|83107|NOVO HORIZONTE|TROUBLETICKET|DEFEITO|BANDA|LENTIDAO COM SINCRONISMO E AUTENTICACAO|18/07/2026 17:42:25|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: POS-57392522-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 119 Vlan Unicast: N/E Vlan Rede: 100 Vlan Audiência: 119 Caixa Subterrânea: I01G0132 Fibra 1º Nível: N/E Fibra Porta: 1 Fibra Splitter 2: I01G0132 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||POS-V0001PR3OC-013|PATOS|JOAO PESSOA| |NORDESTE|||||TRATAMENTO DE SOBRAS||A0173708|RESIDENCIAL||0|V0001PR3OC|0|NAO|SIP GPON |700 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-19 17:42:23||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|POS-57392522-069|1|||I01G0132|||-37.286512700000003|-7.016330000000000|NAO|||0|False|||||||||||||||NEXT|||0|83107_FB0006498390|PBPOS_G1I01|58704710|BKT_PATOS|||||0||0|||||||||||||||||||||||||||||||1
196307701|AGENDADA||22/07/2026 04:33:58|DFBSA_G1M28|QS 5 PRACA 100 LT 2 SN|DF|71962720|61005|AREAL AGUAS CLARAS|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|18/07/2026 17:43:16|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.QS 5 RUA 110QS 05 AV AREAL LT 05 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: TAGA-72548521-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_M28_1_GPON_VLAN_160_161_162-UCB OLT Porta: 3 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 2304 Vlan Unicast: 3814 Vlan Rede: 161 Vlan Audiência: 2304 Caixa Subterrânea: M28G0885 Fibra 1º Nível: M28-F#221 Fibra Porta: 2 Fibra Splitter 2: M28SP221SS5 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M28-F#221 Lateral Fibra: N/E||TAGA-V0001XBOME-013|TAGUATINGA|BRASILIA| |CENTRO OESTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||2|V0001XBOME|0|NAO| GPON IPTV|700 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-20 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|TAGA-72548521-069|BSA_M28_1_GPON_VLAN_160_161_162-UCB|3|10|M28SP221SS5|||-48.033819999999999|-15.853660000000000|NAO|||0|False|||||||||||||||NEXT|||0|61005_7711|DFBSA_G1M28|71962720|BKT_TAGUATINGA|Reagendamento Reparos|21/07/2026 14:40:02|||0||0|||||||||||||||||||||||||||||||0
196307821|AGENDADA||20/07/2026 17:01:11|MGSLU_G1I03|RUA ARGENTINA 337|MG|33020020|31772|INDUSTRIAL AMERICANO|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|18/07/2026 17:44:30|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SLU-61360393-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 259 Vlan Unicast: N/E Vlan Rede: 113 Vlan Audiência: 259 Caixa Subterrânea: I03G0759 Fibra 1º Nível: N/E Fibra Porta: 2 Fibra Splitter 2: I03G0759 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||SLU-V0001RLYEH-013|SANTA LUZIA|CONTAGEM| |MINAS|||||MASSIVA EM ANÁLISE||81015195|RESIDENCIAL||0|V0001RLYEH|1|NAO| GPON |500 Mbps|1|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-20 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SLU-61360393-069|1|||I03G0759|||-43.835804300000000|-19.755179800000001|NAO|||0|False|||||||||||||||NEXT|||0|31772_FB0001276592|MGSLU_G1I03|33020020|BKT_SANTA_LUZIA|Reagendamento Reparos|20/07/2026 17:40:02||NAO ENVIADO STATUS DIVERGENTE|0||1|194080423||||||||||||||||||||||||||||||1
196308278|AGENDADA||21/07/2026 11:27:25|PEGUS_G1I02|AVENIDA FREI CANECA 838|PE|55295515|81061|HELIOPOLIS|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|18/07/2026 17:48:28|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: GUS-60289838-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 1195 Vlan Unicast: N/E Vlan Rede: 103 Vlan Audiência: 1195 Caixa Subterrânea: I02G0518 Fibra 1º Nível: N/E Fibra Porta: 4 Fibra Splitter 2: I02G0518 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||GUS-V0001R2LRL-013|GARANHUNS|CARUARU| |NORDESTE|||||FALTA POSTE CONCESSIONARIA||A0175987|RESIDENCIAL||1|V0001R2LRL|0|NAO| GPON |500 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-20 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|GUS-60289838-069|1|||I02G0518|||-36.479209599999997|-8.888316900000000|NAO|||0|False|||||||||||||||NEXT|||0|81061_FB0002572841|PEGUS_G1I02|55295515|BKT_GARANHUNS|Reagendamento Reparos|21/07/2026 11:40:02|||0||0|||||||||||||||||||||||||||||||1
196309057|AGENDADA||22/07/2026 04:35:01|PAPUP_G1I01|R. PERIMETRAL NORTE 252|PA|68515000|91564|LIBERDADE|TROUBLETICKET|DEFEITO|BANDA|NAO NAVEGA  SEM AUTENTICACAO|18/07/2026 17:55:29|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: PUP-67792476-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 2305 Vlan Unicast: N/E Vlan Rede: 100 Vlan Audiência: 2305 Caixa Subterrânea: I01G0281 Fibra 1º Nível: N/E Fibra Porta: 1 Fibra Splitter 2: I01G0281 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||PUP-V0001VDDQD-013|PARAUAPEBAS|BELEM| |NORTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||2|V0001VDDQD|1|NAO| GPON |500 Mbps|1|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-20 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|PUP-67792476-069|1|||I01G0281|||-49.892445400000000|-6.058280700000000|NAO|||0|False|||||||||||||||NEXT|||0|91564_FB0004101971|PAPUP_G1I01|68515000|BKT_PARAUAPEBAS|Reagendamento Reparos|21/07/2026 11:40:02|||0||1|195758892||||||||||||||||||||||||||||||0
196310479|AGENDADA||20/07/2026 17:43:38|MGSLU_G1I03|RUA CORONEL LIMA E SILVA 45|MG|33025280|31772|QUARENTA E DOIS|TROUBLETICKET|DEFEITO|BANDA|SEM NAVEGACAO COM SINCRONISMO E AUTENTICACAO|18/07/2026 18:07:56|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SLU-59581048-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 2249 Vlan Unicast: N/E Vlan Rede: 112 Vlan Audiência: 2249 Caixa Subterrânea: I03G0482 Fibra 1º Nível: N/E Fibra Porta: 4 Fibra Splitter 2: I03G0482 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||SLU-V0001QSTIL-013|SANTA LUZIA|CONTAGEM| |MINAS|||||MASSIVA EM ANÁLISE||API_GPS|RESIDENCIAL||0|V0001QSTIL|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||FIBRASIL||FIBRASIL||GPON|N|||2026-07-20 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SLU-59581048-069|1|||I03G0482|||-43.849103399999997|-19.781263599999999|NAO|||0|False|||||||||||||||NEXT|||0|31772_FB0001280887|MGSLU_G1I03|33025280|BKT_SANTA_LUZIA|Reagendamento Reparos|20/07/2026 17:40:02||REAGENDAMENTO REALIZADO - ACEITA ANTECIPAR|0||0|||||||||||||||||||||||||||||||0
196310968|AGENDADA||19/07/2026 09:50:29|BAEUS_G1I01|RUA ARUBA 382|BA|45830312|71218|DINAH BORGES|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|18/07/2026 18:12:41|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: EUS-77072447-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 202 Vlan Unicast: N/E Vlan Rede: 100 Vlan Audiência: 202 Caixa Subterrânea: I01G0085 Fibra 1º Nível: N/E Fibra Porta: 2 Fibra Splitter 2: I01G0085 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||EUS-V0001YZ5LT-013|EUNAPOLIS|VITORIA DA CONQUISTA| |NORDESTE|||||||OSS_PORTALGVT_PROD|RESIDENCIAL||0|V0001YZ5LT|0|NAO| GPON |500 Mbps|0|NAO|SILVER|SILVER||FIBRASIL||FIBRASIL||GPON|N|||2026-07-21 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|EUS-77072447-069|1|||I01G0085|||-39.575526099999998|-16.386129000000000|NAO|||0|False|||||||||||||||NEXT|||0|71218_FB0006247039|BAEUS_G1I01|45830312|BKT_EUNAPOLIS|||||1|7698065960|0|||||||||||||||||||||||||||||||0
196311483|PENDENTE|TECNICA|21/07/2026 13:09:27|DFBSA_G1M47|QR 625 CJ 3 LT 1 SN|DF|72333404|61012|SAMAMBAIA NORTE SAMAMBAIA|TROUBLETICKET|DEFEITO|LINHA|MUDO|18/07/2026 18:03:38|21/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SEM NOME 99688QR 625 CJ 3 LT 20 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SAMB-71740956-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_M47_2_GPON_VLAN_149_150_151-SSU OLT Porta: 15 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 2027 Vlan Unicast: 3849 Vlan Rede: 149 Vlan Audiência: 2027 Caixa Subterrânea: M47G01457 Fibra 1º Nível: M47-F#365 Fibra Porta: 1 Fibra Splitter 2: M47SP365SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M47-F#365 Lateral Fibra: N/E||SAMB-V0001X1AA9-013|BRASILIA|BRASILIA| |CENTRO OESTE|||80991086||PENDENTE - REDE EXTERNA||API_GPS|RESIDENCIAL||1|V0001X1K6Y|0|NAO|SIP GPON |300 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-21 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SAMB-71740956-069|BSA_M47_2_GPON_VLAN_149_150_151-SSU|15|6|M47SP365SS1|||-48.130330000000001|-15.883220000000000|NAO|||0|False|||||||||||||||NEXT|||0|61012_98739|DFBSA_G1M47|72333404|BKT_TAGUATINGA_SAMAMBAIA|||||0||0|||||||||||||||||||||||||||||||0
196313643|AGENDADA||19/07/2026 16:51:18|PABLM_G1I05|DAS ACACIAS 3|PA|66090020|91000|MARCO|TROUBLETICKET|DEFEITO|BANDA|PROBLEMAS COM INTERNET|18/07/2026 18:19:05|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BLM-38905028-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: 1 OLT Porta: N/E OLT Slot: N/E Vlan Multicast: N/E Vlan Usuario: 875 Vlan Unicast: N/E Vlan Rede: 108 Vlan Audiência: 875 Caixa Subterrânea: I05G01370 Fibra 1º Nível: N/E Fibra Porta: 3 Fibra Splitter 2: I05G01370 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: N/E Lateral Fibra: N/E||BLM-815IGRGHNF-013|BELEM|BELEM| |NORTE|||||||A0166638|RESIDENCIAL||0|C00657054D|0|NAO| GPON |700 Mbps|0|NAO|PLATINUM|PLATINUM||FIBRASIL||FIBRASIL||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BLM-38905028-069|1|||I05G01370|||-48.462096600000002|-1.442613400000000|NAO|||0|False|||||||||||||||NEXT|||0|91000_FB0004691550|PABLM_G1I05|66090020|BKT_BELEM_LESTE_FB|||||0||0|||||||||||||||||||||||||||||||0
196314329|AGENDADA||18/07/2026 18:26:15|DFBSA_G1M18|COND QUINTAS DA ALVORADA III LT 351 SN|DF|71680356|61000|BRASILIA|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|18/07/2026 18:25:19|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SEM NOME 1187COND QUINTAS DA ALVORADA III LT 352 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BSA-44333149-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_M18_1_GPON_VLAN_533_534-CLT OLT Porta: 6 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 1451 Vlan Unicast: 3979 Vlan Rede: 533 Vlan Audiência: 1451 Caixa Subterrânea: M18G0566 Fibra 1º Nível: M18-F#141 Fibra Porta: 1 Fibra Splitter 2: M18SP141SS6 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M18-F#141 Lateral Fibra: N/E||BSA-81616OVZ6D-013|BRASILIA|BRASILIA| |CENTRO OESTE|||||||API_GPS|RESIDENCIAL||0|C007C1AE88|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BSA-44333149-069|BSA_M18_1_GPON_VLAN_533_534-CLT|6|6|M18SP141SS6|||-47.793879999999994|-15.848459999999999|NAO|||0|False|||||||||||||||NEXT|||0|61000_67511|DFBSA_G1M18|71680356|BKT_LAGO_JARDIM_BOTANICO|||||0||0|||||||||||||||||||||||||||||||0
196315479|AGENDADA||21/07/2026 23:42:58|DFBSA_G1D29|R 1 CH 98/99 LT 6B SN|DF|72002420|61005|TAGUATINGA|TROUBLETICKET|DEFEITO|BANDA|SEM NAVEGACAO COM SINCRONISMO E AUTENTICACAO|18/07/2026 18:27:05|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SEM NOME 5706Q 10 CJ 5 CH 98 LT 3 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: TAGA-06695749-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_D29_GPON_VLAN_262-ALC OLT Porta: 8 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 1361 Vlan Unicast: 3916 Vlan Rede: 262 Vlan Audiência: 1361 Caixa Subterrânea: D29G0160 Fibra 1º Nível: D29-F#40 Fibra Porta: 5 Fibra Splitter 2: D29SP40SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: D29-F#40 Lateral Fibra: N/E||TAGA-81K935ZHO-013|TAGUATINGA|BRASILIA| |CENTRO OESTE|||||CASA FECHADA||TBR01060|RESIDENCIAL||3|C000270406|1|NAO| GPON |300 Mbps|1|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-20 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|TAGA-06695749-069|BSA_D29_GPON_VLAN_262-ALC|8|7|D29SP40SS3|||-48.054780000000001|-15.806859999999999|NAO|||0|False|||||||||||||||NEXT|||0|61005_39353|DFBSA_G1D29|72002420|BKT_TAGUATINGA|Reagendamento Reparos|21/07/2026 11:40:02|||0||1|196059257||||||||||||||||||||||||||||||1
196316120|AGENDADA||20/07/2026 22:14:32|MG_PRS|RUA MARIA LINA DE OLIVEIRA 91|MG|35661209|32527|SAO LUIZ|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|18/07/2026 18:35:23|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: N/E LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: PRS-75690951-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: MG_PRS02_GNOKIA_ATC OLT Porta: 15 OLT Slot: 1 Vlan Multicast: 4000 Vlan Usuario: 688 Vlan Unicast: 3904 Vlan Rede: 104 Vlan Audiência: 688 Caixa Subterrânea: CTOP-2155 Fibra 1º Nível: MG.PRS.CP-4.PDF-21 Fibra Porta: 3 Fibra Splitter 2: CTOP-2155 Tecnologia Fibra: GPON Tipo Equipamento: N/E Cabo: MG.PRS.CP-4.PDF-21 Lateral Fibra: N/E||PRS-V0001YHHGR-013|PARA DE MINAS|CONTAGEM| |MINAS|||81032168||MASSIVA EM ANÁLISE||A0174312|RESIDENCIAL||0|V0001YHHGR|0|NAO| GPON |700 Mbps|0|NAO|PLATINUM|PLATINUM||ATC||ATC||GPON|N|||2026-07-19 18:35:18||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|PRS-75690951-069|MG_PRS02_GNOKIA_ATC|15|1|CTOP-2155|||-44.598790000000001|-19.872139999999998|NAO|||0|False|||||||||||||||NEXT|||0|32527_PRS0005553|MG_PRS|35661209|BKT_PARA_DE_MINAS|Reagendamento Reparos|20/07/2026 11:40:02||CLIENTE NAO RESPONDEU|0||0|||||||||||||||||||||||||||||||1
